order_id,order_date,customer_id,seller_id,order_status
8529,8/3/2021,549,2,Completed
15829,8/1/2021,549,21,Completed
3644,7/20/2021,549,4,Completed
16994,7/20/2021,549,26,Completed
19612,7/5/2021,549,28,Completed
6235,7/1/2021,549,3,Completed
17208,7/1/2021,549,32,Completed
7205,6/25/2021,549,4,Completed
4350,5/21/2021,549,4,Completed
1760,5/19/2021,549,2,Completed
18679,5/3/2021,549,25,Completed
18010,5/1/2021,549,33,Completed
9591,4/20/2021,549,1,Completed
5294,4/13/2021,549,1,Completed
3640,4/9/2021,549,3,Completed
12447,3/16/2021,549,1,Completed
5946,3/12/2021,549,3,Completed
5416,2/10/2021,549,2,Completed
7197,2/2/2021,549,2,Completed
14141,12/29/2020,549,18,Completed
3491,12/28/2020,549,1,Completed
5756,12/28/2020,549,5,Completed
1057,12/20/2020,549,4,Completed
1276,12/18/2020,549,4,Completed
15828,11/2/2020,549,22,Completed
9519,10/31/2020,549,1,Completed
7440,10/8/2020,549,3,Completed
16004,9/22/2020,549,32,Completed
6744,9/16/2020,549,5,Completed
18657,8/28/2020,549,32,Completed
16376,8/21/2020,549,32,Completed
9946,6/10/2020,549,25,Completed
19169,6/1/2020,549,25,Completed
6228,5/28/2020,549,1,Completed
18937,5/25/2020,549,21,Completed
17777,5/16/2020,549,24,Completed
7526,4/29/2020,549,2,Completed
1828,4/20/2020,549,3,Completed
2245,3/7/2020,549,2,Completed
2084,1/29/2020,549,1,Completed
21517,4/30/2024,550,41,Completed
21016,2/20/2024,550,34,Completed
19645,2/15/2024,550,29,Completed
7733,2/8/2024,550,4,Completed
9951,10/6/2023,550,21,Completed
13397,10/4/2023,550,20,Completed
19968,9/30/2023,550,20,Completed
10251,9/18/2023,550,2,Completed
7427,9/8/2023,550,3,Completed
7121,9/7/2023,550,5,Completed
8725,9/1/2023,550,4,Completed
14970,8/30/2023,550,23,Completed
1041,8/8/2023,550,5,Completed
11395,8/8/2023,550,20,Completed
2016,8/4/2023,550,1,Completed
16395,7/23/2023,550,26,Completed
12633,7/21/2023,550,6,Completed
855,7/11/2023,550,5,Completed
13474,6/12/2023,550,15,Completed
15107,6/6/2023,550,39,Completed
12101,6/4/2023,550,11,Completed
9207,5/31/2023,550,5,Completed
16101,5/29/2023,550,24,Completed
16913,5/6/2023,550,24,Completed
17542,5/6/2023,550,21,Completed
20671,5/4/2023,550,33,Completed
4808,4/28/2023,550,4,Completed
9386,4/28/2023,550,3,Completed
14634,4/16/2023,550,8,Completed
14738,4/16/2023,550,50,Completed
19572,4/11/2023,550,31,Completed
3854,4/6/2023,550,2,Completed
11152,4/6/2023,550,16,Completed
9153,2/4/2023,550,2,Completed
16798,1/7/2023,550,35,Completed
8161,12/15/2022,550,5,Completed
5211,11/9/2022,550,1,Completed
7023,10/16/2022,550,1,Completed
3406,10/12/2022,550,2,Completed
15922,10/2/2022,550,21,Completed
15715,9/26/2022,550,33,Completed
14054,9/19/2022,550,13,Completed
20918,9/9/2022,550,26,Completed
16561,9/2/2022,550,35,Completed
4596,8/27/2022,550,3,Completed
11329,8/23/2022,550,17,Completed
14779,8/19/2022,550,4,Completed
10082,8/18/2022,550,9,Completed
20341,8/12/2022,550,21,Completed
1314,8/4/2022,550,4,Completed
11913,8/4/2022,550,12,Completed
4743,8/2/2022,550,5,Completed
16092,7/23/2022,550,28,Completed
19324,7/22/2022,550,33,Completed
11322,7/21/2022,550,16,Completed
20908,7/14/2022,550,20,Completed
6047,6/16/2022,550,2,Completed
5584,6/15/2022,550,1,Completed
203,5/27/2022,550,5,Completed
19694,5/22/2022,550,32,Completed
17638,4/1/2022,550,20,Completed
1419,3/27/2022,550,5,Completed
19772,3/23/2022,550,22,Completed
14109,2/28/2022,550,19,Completed
5526,1/24/2022,550,5,Completed
6568,1/22/2022,550,2,Completed
12862,1/15/2022,550,23,Completed
8677,1/12/2022,550,4,Completed
10898,1/11/2022,550,13,Completed
5136,12/30/2021,550,5,Completed
3360,12/6/2021,550,2,Completed
14993,11/22/2021,550,25,Completed
4969,11/6/2021,550,2,Completed
20255,9/19/2021,550,32,Completed
5479,9/12/2021,550,4,Completed
3163,9/2/2021,550,5,Completed
874,8/15/2021,550,3,Completed
13291,7/30/2021,550,12,Completed
355,7/20/2021,550,1,Completed
14063,7/20/2021,550,18,Completed
5886,7/15/2021,550,5,Completed
3848,6/30/2021,550,3,Completed
11093,6/5/2021,550,5,Completed
6644,4/5/2021,550,4,Completed
14752,3/24/2021,550,42,Completed
17878,3/14/2021,550,24,Completed
6353,1/9/2021,550,1,Completed
403,1/4/2021,550,5,Completed
3791,12/27/2020,550,4,Completed
3312,12/20/2020,550,4,Completed
7859,12/14/2020,550,2,Completed
1438,11/28/2020,550,3,Completed
2354,11/6/2020,550,4,Completed
9532,11/6/2020,550,1,Completed
7276,10/29/2020,550,5,Completed
2036,8/16/2020,550,3,Completed
4934,8/14/2020,550,1,Completed
74,6/20/2020,550,4,Completed
3697,3/8/2020,550,3,Completed
13533,1/12/2020,550,16,Completed
7035,1/10/2020,550,4,Completed
9091,1/5/2020,550,5,Completed
7929,1/1/2020,550,5,Completed
21300,7/18/2024,551,23,Completed
21275,6/29/2024,551,47,Completed
10147,1/5/2024,551,20,Completed
9718,11/24/2023,551,12,Completed
173,10/23/2023,551,5,Completed
2288,10/4/2023,551,5,Completed
20881,9/30/2023,551,24,Completed
16465,9/25/2023,551,34,Completed
18564,9/6/2023,551,35,Completed
19382,8/17/2023,551,30,Completed
1411,8/15/2023,551,2,Completed
11880,8/15/2023,551,9,Completed
15987,8/12/2023,551,32,Completed
14733,7/12/2023,551,17,Completed
1838,7/3/2023,551,4,Completed
12274,6/29/2023,551,23,Completed
6420,6/26/2023,551,4,Completed
6572,6/17/2023,551,1,Completed
14766,6/10/2023,551,51,Completed
1578,5/28/2023,551,5,Completed
13882,5/5/2023,551,20,Completed
11827,4/27/2023,551,17,Completed
20119,4/26/2023,551,35,Completed
12232,4/23/2023,551,2,Completed
18289,4/17/2023,551,20,Completed
20141,4/17/2023,551,29,Completed
17331,3/19/2023,551,30,Completed
16336,3/13/2023,551,20,Completed
13017,2/7/2023,551,10,Completed
1027,1/18/2023,551,5,Completed
14249,1/9/2023,551,10,Completed
1486,11/23/2022,551,4,Completed
15449,11/12/2022,551,24,Completed
3777,10/28/2022,551,2,Completed
10794,10/5/2022,551,8,Completed
11736,10/2/2022,551,13,Completed
4814,9/30/2022,551,3,Completed
19317,8/26/2022,551,31,Completed
18693,7/22/2022,551,22,Completed
15481,7/14/2022,551,30,Completed
14516,7/6/2022,551,13,Completed
18872,6/27/2022,551,28,Completed
6504,6/12/2022,551,2,Completed
10986,5/20/2022,551,8,Completed
17020,5/15/2022,551,32,Completed
18378,4/28/2022,551,25,Completed
17415,4/24/2022,551,34,Completed
4644,4/21/2022,551,3,Completed
5512,4/3/2022,551,1,Completed
6740,3/20/2022,551,1,Completed
18238,3/16/2022,551,34,Completed
16095,3/9/2022,551,20,Completed
5476,2/26/2022,551,1,Completed
307,2/2/2022,551,4,Completed
4072,1/26/2022,551,2,Completed
346,1/5/2022,551,1,Completed
9667,1/3/2022,551,4,Completed
2339,1/2/2022,551,2,Completed
8391,1/2/2022,551,2,Completed
11946,12/17/2021,551,16,Completed
5560,11/22/2021,551,4,Completed
12032,11/4/2021,551,18,Completed
440,10/29/2021,551,2,Completed
3258,10/16/2021,551,4,Completed
8271,10/8/2021,551,2,Completed
15914,9/20/2021,551,22,Completed
2301,9/18/2021,551,3,Completed
20606,9/1/2021,551,24,Completed
8476,8/9/2021,551,3,Completed
15600,7/22/2021,551,33,Completed
7349,7/19/2021,551,1,Completed
12171,7/18/2021,551,2,Completed
19255,7/16/2021,551,34,Completed
3401,7/2/2021,551,3,Completed
14159,7/1/2021,551,22,Completed
3335,6/14/2021,551,4,Completed
10746,6/11/2021,551,2,Completed
12335,6/10/2021,551,2,Completed
15606,4/8/2021,551,20,Completed
17333,4/4/2021,551,29,Completed
19729,3/16/2021,551,21,Completed
12004,3/9/2021,551,2,Completed
4908,2/24/2021,551,1,Completed
17627,11/27/2020,551,31,Completed
15698,11/22/2020,551,34,Completed
5266,10/15/2020,551,3,Completed
6175,10/10/2020,551,3,Completed
4440,9/11/2020,551,3,Completed
5449,9/10/2020,551,5,Completed
9699,8/29/2020,551,9,Completed
7991,8/15/2020,551,2,Completed
19471,8/15/2020,551,35,Completed
237,8/11/2020,551,4,Completed
6502,7/17/2020,551,4,Completed
1518,7/13/2020,551,2,Completed
17320,6/16/2020,551,35,Completed
1611,6/13/2020,551,2,Completed
1862,6/3/2020,551,5,Completed
2409,5/26/2020,551,2,Completed
10128,2/18/2020,551,10,Completed
498,2/3/2020,551,2,Completed
15601,1/31/2020,551,26,Completed
2269,1/26/2020,551,2,Completed
21273,5/16/2024,552,44,Completed
21101,4/23/2024,552,5,Completed
21311,2/15/2024,552,18,Completed
13165,1/30/2024,552,12,Completed
4943,12/11/2023,552,5,Completed
10105,12/9/2023,552,2,Completed
712,11/13/2023,552,3,Completed
706,11/8/2023,552,1,Completed
5458,11/3/2023,552,5,Completed
14373,10/27/2023,552,18,Completed
8080,10/21/2023,552,3,Completed
11189,9/27/2023,552,3,Completed
18920,9/26/2023,552,20,Completed
13152,9/13/2023,552,7,Completed
18816,9/5/2023,552,23,Completed
9215,7/30/2023,552,5,Completed
19443,7/21/2023,552,33,Completed
18265,7/20/2023,552,24,Completed
10537,7/19/2023,552,18,Completed
16881,7/6/2023,552,33,Completed
16148,6/29/2023,552,21,Completed
18568,6/28/2023,552,35,Completed
10329,6/22/2023,552,15,Completed
4206,6/4/2023,552,2,Completed
4500,5/18/2023,552,3,Completed
2777,5/3/2023,552,4,Completed
11357,4/22/2023,552,7,Completed
16993,4/2/2023,552,22,Completed
20060,3/28/2023,552,20,Completed
5881,3/25/2023,552,1,Completed
6330,3/20/2023,552,5,Completed
17038,2/8/2023,552,26,Completed
9380,12/18/2022,552,3,Completed
3696,11/21/2022,552,3,Completed
18273,11/13/2022,552,31,Completed
16256,11/3/2022,552,20,Completed
2908,10/26/2022,552,3,Completed
2419,10/24/2022,552,3,Completed
9047,10/16/2022,552,4,Completed
10227,9/30/2022,552,22,Completed
11694,9/28/2022,552,4,Completed
16294,9/22/2022,552,23,Completed
4410,9/7/2022,552,4,Completed
12360,9/1/2022,552,3,Completed
8518,8/30/2022,552,2,Completed
2401,8/13/2022,552,4,Completed
16839,8/10/2022,552,22,Completed
18952,8/4/2022,552,21,Completed
17327,6/14/2022,552,25,Completed
16191,6/4/2022,552,30,Completed
19237,5/10/2022,552,24,Completed
12213,5/2/2022,552,2,Completed
19850,4/14/2022,552,29,Completed
14514,4/13/2022,552,21,Completed
15072,4/13/2022,552,4,Completed
18548,3/18/2022,552,25,Completed
14364,3/2/2022,552,9,Completed
10174,2/24/2022,552,23,Completed
3144,2/14/2022,552,2,Completed
3349,2/5/2022,552,2,Completed
178,1/7/2022,552,2,Completed
9042,1/5/2022,552,3,Completed
11600,12/28/2021,552,13,Completed
3327,11/27/2021,552,4,Completed
4128,11/24/2021,552,2,Completed
11796,11/8/2021,552,7,Completed
18861,11/4/2021,552,20,Completed
5646,10/14/2021,552,2,Completed
13050,9/18/2021,552,7,Completed
13392,9/14/2021,552,4,Completed
3471,8/30/2021,552,2,Completed
16043,7/14/2021,552,28,Completed
11090,6/26/2021,552,16,Completed
3500,6/17/2021,552,5,Completed
10322,5/25/2021,552,6,Completed
8375,5/21/2021,552,4,Completed
1240,5/8/2021,552,3,Completed
17770,5/2/2021,552,22,Completed
16770,3/28/2021,552,28,Completed
10168,3/10/2021,552,2,Completed
18340,3/2/2021,552,25,Completed
9342,2/25/2021,552,3,Completed
16796,2/24/2021,552,25,Completed
10522,1/26/2021,552,8,Completed
7302,1/14/2021,552,4,Completed
16106,12/23/2020,552,28,Completed
1459,12/13/2020,552,4,Completed
9891,11/14/2020,552,24,Completed
5685,11/4/2020,552,3,Completed
8281,10/16/2020,552,2,Completed
10946,10/1/2020,552,23,Completed
19023,9/19/2020,552,20,Completed
5983,9/18/2020,552,5,Completed
12490,9/14/2020,552,9,Completed
3201,8/6/2020,552,2,Completed
2283,7/13/2020,552,4,Completed
7388,7/12/2020,552,4,Completed
4933,6/30/2020,552,4,Completed
8358,6/19/2020,552,5,Completed
453,5/29/2020,552,3,Completed
17238,5/26/2020,552,23,Completed
1952,5/7/2020,552,4,Completed
15423,4/16/2020,552,29,Completed
9175,4/12/2020,552,3,Completed
1417,4/11/2020,552,3,Completed
4317,3/31/2020,552,3,Completed
4822,3/18/2020,552,3,Completed
21458,6/18/2024,553,36,Completed
21079,4/29/2024,553,5,Completed
21343,2/29/2024,553,12,Completed
19629,2/7/2024,553,26,Completed
7172,1/24/2024,553,1,Completed
16656,12/15/2023,553,30,Completed
5996,12/3/2023,553,1,Completed
7311,11/30/2023,553,4,Completed
5707,11/27/2023,553,5,Completed
227,11/20/2023,553,3,Completed
9787,11/13/2023,553,4,Completed
11742,10/13/2023,553,10,Completed
12852,10/12/2023,553,21,Completed
2328,9/16/2023,553,3,Completed
14392,9/2/2023,553,13,Completed
15869,8/16/2023,553,28,Completed
12895,8/14/2023,553,3,Completed
19790,8/3/2023,553,32,Completed
12089,7/27/2023,553,17,Completed
8496,7/10/2023,553,4,Completed
3413,7/9/2023,553,3,Completed
17674,6/29/2023,553,35,Completed
17073,6/8/2023,553,31,Completed
11211,6/6/2023,553,2,Completed
11343,6/6/2023,553,6,Completed
15771,5/15/2023,553,29,Completed
7807,5/11/2023,553,1,Completed
20314,5/10/2023,553,34,Completed
12664,5/5/2023,553,25,Completed
9509,3/26/2023,553,5,Completed
19358,3/23/2023,553,30,Completed
17876,3/22/2023,553,33,Completed
14382,3/20/2023,553,8,Completed
16523,3/18/2023,553,32,Completed
456,12/24/2022,553,4,Completed
4831,11/4/2022,553,5,Completed
13215,10/10/2022,553,7,Completed
18052,9/20/2022,553,34,Completed
2938,9/19/2022,553,3,Completed
20729,8/27/2022,553,30,Completed
1571,7/9/2022,553,4,Completed
4076,5/25/2022,553,2,Completed
910,5/2/2022,553,2,Completed
17614,4/24/2022,553,23,Completed
13130,4/17/2022,553,14,Completed
20560,4/16/2022,553,31,Completed
16033,4/13/2022,553,21,Completed
17209,4/11/2022,553,29,Completed
12057,3/12/2022,553,4,Completed
15372,3/10/2022,553,29,Completed
6893,3/6/2022,553,4,Completed
7864,3/2/2022,553,1,Completed
2448,1/7/2022,553,3,Completed
8280,1/1/2022,553,4,Completed
206,12/30/2021,553,2,Completed
19957,12/20/2021,553,33,Completed
5663,11/25/2021,553,3,Completed
18081,11/17/2021,553,30,Completed
9341,10/10/2021,553,3,Completed
5226,10/9/2021,553,3,Completed
3588,9/17/2021,553,3,Completed
13244,9/9/2021,553,10,Completed
9037,9/6/2021,553,3,Completed
14409,8/30/2021,553,7,Completed
10803,8/27/2021,553,3,Completed
20685,8/22/2021,553,27,Completed
10529,8/12/2021,553,5,Completed
5589,8/11/2021,553,5,Completed
9805,8/2/2021,553,5,Completed
1848,7/15/2021,553,4,Completed
1669,7/6/2021,553,3,Completed
6400,6/19/2021,553,4,Completed
11645,5/30/2021,553,16,Completed
11871,5/30/2021,553,24,Completed
15126,5/7/2021,553,12,Completed
9608,4/27/2021,553,3,Completed
5902,4/14/2021,553,1,Completed
5985,4/11/2021,553,2,Completed
20681,4/3/2021,553,31,Completed
2979,2/27/2021,553,3,Completed
17693,1/12/2021,553,27,Completed
3827,12/1/2020,553,3,Completed
11304,10/30/2020,553,4,Completed
9651,10/24/2020,553,2,Completed
15279,9/22/2020,553,43,Completed
6,9/16/2020,553,4,Completed
6083,8/17/2020,553,5,Completed
4470,8/10/2020,553,5,Completed
16986,8/6/2020,553,33,Completed
7458,7/24/2020,553,1,Completed
9918,6/21/2020,553,6,Completed
10362,5/1/2020,553,6,Completed
12822,4/26/2020,553,22,Completed
9782,3/27/2020,553,19,Completed
11810,3/17/2020,553,10,Completed
4135,3/15/2020,553,4,Completed
4039,2/2/2020,553,4,Completed
21007,6/23/2024,554,30,Completed
21051,4/23/2024,554,27,Completed
21420,4/22/2024,554,22,Completed
21127,2/21/2024,554,17,Completed
5487,2/3/2024,554,4,Completed
21115,1/24/2024,554,11,Completed
21570,1/24/2024,554,6,Completed
5110,1/17/2024,554,3,Completed
1604,1/14/2024,554,4,Completed
14899,12/15/2023,554,32,Completed
2132,11/27/2023,554,2,Completed
589,11/24/2023,554,1,Completed
7323,11/15/2023,554,4,Completed
5721,10/7/2023,554,5,Completed
20369,9/28/2023,554,20,Completed
18906,9/18/2023,554,28,Completed
18406,9/16/2023,554,35,Completed
19817,8/28/2023,554,28,Completed
9363,8/18/2023,554,3,Completed
15347,8/17/2023,554,46,Completed
4480,8/5/2023,554,1,Completed
19987,7/25/2023,554,26,Completed
8589,7/17/2023,554,5,Completed
14989,7/17/2023,554,39,Completed
4713,7/13/2023,554,2,Completed
10273,6/25/2023,554,12,Completed
15702,6/17/2023,554,21,Completed
20033,5/28/2023,554,28,Completed
11016,5/26/2023,554,23,Completed
6611,5/23/2023,554,5,Completed
6069,5/18/2023,554,4,Completed
9148,5/17/2023,554,2,Completed
10414,5/1/2023,554,18,Completed
2470,4/30/2023,554,5,Completed
14455,4/18/2023,554,4,Completed
9926,3/31/2023,554,9,Completed
14475,3/19/2023,554,24,Completed
1529,3/11/2023,554,4,Completed
17916,3/11/2023,554,31,Completed
20688,3/10/2023,554,20,Completed
7032,3/9/2023,554,5,Completed
10396,3/7/2023,554,24,Completed
19566,3/4/2023,554,21,Completed
4830,2/11/2023,554,5,Completed
404,1/17/2023,554,3,Completed
6735,12/31/2022,554,3,Completed
8292,12/10/2022,554,1,Completed
5021,10/20/2022,554,1,Completed
2892,10/8/2022,554,5,Completed
5439,9/22/2022,554,1,Completed
9706,9/11/2022,554,17,Completed
9364,8/10/2022,554,1,Completed
2411,7/12/2022,554,5,Completed
15969,6/11/2022,554,30,Completed
20072,6/10/2022,554,23,Completed
5212,5/31/2022,554,1,Completed
16527,5/29/2022,554,28,Completed
7505,5/14/2022,554,4,Completed
16865,4/28/2022,554,31,Completed
12479,4/4/2022,554,18,Completed
20810,3/28/2022,554,31,Completed
7216,3/12/2022,554,1,Completed
14582,3/11/2022,554,25,Completed
8044,2/5/2022,554,2,Completed
816,2/1/2022,554,3,Completed
15605,1/27/2022,554,27,Completed
6284,1/5/2022,554,1,Completed
3326,12/4/2021,554,1,Completed
12918,11/15/2021,554,11,Completed
1601,11/7/2021,554,5,Completed
19343,10/16/2021,554,24,Completed
8574,10/6/2021,554,4,Completed
14128,9/26/2021,554,19,Completed
11439,8/19/2021,554,1,Completed
17469,7/17/2021,554,24,Completed
14396,7/14/2021,554,25,Completed
13591,7/9/2021,554,21,Completed
5733,6/28/2021,554,5,Completed
18294,6/9/2021,554,28,Completed
12151,5/22/2021,554,15,Completed
19755,5/14/2021,554,22,Completed
20562,5/4/2021,554,32,Completed
2239,4/23/2021,554,5,Completed
19492,4/3/2021,554,28,Completed
20251,3/24/2021,554,23,Completed
4508,3/21/2021,554,1,Completed
1841,2/28/2021,554,4,Completed
3481,2/26/2021,554,2,Completed
8989,2/6/2021,554,2,Completed
8506,2/5/2021,554,1,Completed
10048,11/23/2020,554,22,Completed
10189,10/26/2020,554,10,Completed
1016,10/24/2020,554,2,Completed
3274,10/19/2020,554,3,Completed
4869,9/27/2020,554,2,Completed
5913,9/20/2020,554,4,Completed
257,7/13/2020,554,1,Completed
7930,7/10/2020,554,4,Completed
5008,7/3/2020,554,2,Completed
9243,6/18/2020,554,1,Completed
10638,5/10/2020,554,21,Completed
13897,4/8/2020,554,20,Completed
8652,3/5/2020,554,5,Completed
1416,2/10/2020,554,1,Completed
1422,1/20/2020,554,1,Completed
13327,1/11/2020,554,21,Completed
21393,6/16/2024,555,37,Completed
21050,5/26/2024,555,28,Completed
21534,3/28/2024,555,13,Completed
21474,3/16/2024,555,21,Completed
4734,1/8/2024,555,4,Completed
4666,12/28/2023,555,5,Completed
5056,12/28/2023,555,4,Completed
1135,10/28/2023,555,2,Completed
2833,10/5/2023,555,3,Completed
9483,10/5/2023,555,1,Completed
1078,9/28/2023,555,2,Completed
19106,9/28/2023,555,23,Completed
18024,9/19/2023,555,29,Completed
5495,9/13/2023,555,2,Completed
13236,8/28/2023,555,7,Completed
15689,8/11/2023,555,27,Completed
17570,8/3/2023,555,24,Completed
16356,7/2/2023,555,34,Completed
12735,6/29/2023,555,15,Completed
20191,5/21/2023,555,33,Completed
7908,5/2/2023,555,1,Completed
16035,4/28/2023,555,30,Completed
15790,4/27/2023,555,25,Completed
5254,4/20/2023,555,4,Completed
10486,4/15/2023,555,18,Completed
11125,4/11/2023,555,15,Completed
14741,4/4/2023,555,44,Completed
16672,3/14/2023,555,32,Completed
5418,1/10/2023,555,4,Completed
17997,1/4/2023,555,27,Completed
2480,12/24/2022,555,1,Completed
9961,11/6/2022,555,2,Completed
16032,10/29/2022,555,25,Completed
8876,9/17/2022,555,1,Completed
14464,8/26/2022,555,18,Completed
18698,8/26/2022,555,27,Completed
13036,8/25/2022,555,16,Completed
982,8/4/2022,555,4,Completed
16647,7/29/2022,555,32,Completed
2022,7/14/2022,555,2,Completed
1133,7/13/2022,555,4,Completed
13282,6/24/2022,555,16,Completed
11757,6/9/2022,555,8,Completed
2483,6/4/2022,555,1,Completed
11278,6/1/2022,555,6,Completed
17244,5/8/2022,555,24,Completed
5126,5/6/2022,555,1,Completed
16663,4/12/2022,555,32,Completed
17716,3/30/2022,555,34,Completed
17460,3/19/2022,555,33,Completed
7163,3/14/2022,555,5,Completed
7460,3/14/2022,555,1,Completed
6196,3/9/2022,555,5,Completed
11865,3/9/2022,555,20,Completed
11569,3/8/2022,555,18,Completed
7785,2/21/2022,555,2,Completed
4016,1/29/2022,555,1,Completed
1666,1/12/2022,555,3,Completed
18907,1/9/2022,555,20,Completed
505,12/8/2021,555,4,Completed
8930,10/22/2021,555,5,Completed
736,10/6/2021,555,4,Completed
506,9/28/2021,555,3,Completed
14803,9/2/2021,555,26,Completed
15317,7/27/2021,555,43,Completed
5236,7/20/2021,555,2,Completed
17265,7/19/2021,555,33,Completed
9155,7/16/2021,555,4,Completed
12170,7/4/2021,555,9,Completed
7705,6/21/2021,555,5,Completed
19978,6/10/2021,555,34,Completed
17830,5/23/2021,555,29,Completed
5567,5/11/2021,555,4,Completed
6813,5/4/2021,555,1,Completed
5856,4/20/2021,555,3,Completed
19648,4/18/2021,555,33,Completed
12011,4/7/2021,555,12,Completed
8781,4/4/2021,555,5,Completed
6345,2/4/2021,555,4,Completed
1867,10/12/2020,555,3,Completed
7731,10/8/2020,555,2,Completed
10050,9/22/2020,555,22,Completed
267,7/3/2020,555,2,Completed
14231,7/3/2020,555,24,Completed
6480,6/5/2020,555,3,Completed
17651,4/2/2020,555,27,Completed
3359,1/20/2020,555,1,Completed
10824,1/20/2020,555,12,Completed
7913,1/4/2020,555,1,Completed
18613,2/14/2024,556,23,Completed
19827,11/25/2023,556,28,Completed
6544,11/20/2023,556,2,Completed
5174,11/18/2023,556,3,Completed
7095,11/12/2023,556,2,Completed
6202,11/5/2023,556,3,Completed
19575,10/18/2023,556,33,Completed
14948,9/12/2023,556,8,Completed
18120,9/12/2023,556,32,Completed
10223,9/4/2023,556,15,Completed
11165,9/3/2023,556,20,Completed
19232,8/29/2023,556,29,Completed
9676,8/7/2023,556,22,Completed
20275,8/6/2023,556,35,Completed
4377,7/29/2023,556,3,Completed
17347,7/16/2023,556,29,Completed
10515,7/13/2023,556,17,Completed
3240,6/17/2023,556,3,Completed
5379,6/11/2023,556,1,Completed
9444,6/9/2023,556,2,Completed
1387,6/8/2023,556,1,Completed
2648,4/29/2023,556,3,Completed
11993,4/27/2023,556,2,Completed
19172,4/22/2023,556,32,Completed
9953,4/16/2023,556,25,Completed
20397,4/8/2023,556,30,Completed
11339,4/3/2023,556,8,Completed
6183,3/17/2023,556,1,Completed
12461,3/5/2023,556,14,Completed
1356,1/16/2023,556,3,Completed
9750,11/4/2022,556,12,Completed
10039,11/2/2022,556,22,Completed
19962,9/27/2022,556,34,Completed
14546,8/15/2022,556,22,Completed
985,8/2/2022,556,3,Completed
16473,7/29/2022,556,22,Completed
11677,6/21/2022,556,19,Completed
9061,6/6/2022,556,4,Completed
4592,5/18/2022,556,2,Completed
6578,5/18/2022,556,1,Completed
1602,5/12/2022,556,4,Completed
11862,5/10/2022,556,6,Completed
16389,5/10/2022,556,25,Completed
11503,5/1/2022,556,5,Completed
20744,5/1/2022,556,21,Completed
9631,4/25/2022,556,2,Completed
16187,4/25/2022,556,20,Completed
17635,4/21/2022,556,34,Completed
19744,4/14/2022,556,23,Completed
20418,4/11/2022,556,32,Completed
7461,4/9/2022,556,5,Completed
3926,3/26/2022,556,1,Completed
6120,1/15/2022,556,5,Completed
2931,1/1/2022,556,1,Completed
10294,1/1/2022,556,8,Completed
1939,11/21/2021,556,3,Completed
10412,10/22/2021,556,10,Completed
10514,10/13/2021,556,15,Completed
13251,10/13/2021,556,5,Completed
5271,10/6/2021,556,4,Completed
18772,9/26/2021,556,29,Completed
17908,9/19/2021,556,29,Completed
14946,9/3/2021,556,47,Completed
12265,8/14/2021,556,23,Completed
8028,7/30/2021,556,1,Completed
6457,7/18/2021,556,5,Completed
20939,7/17/2021,556,20,Completed
11963,7/16/2021,556,6,Completed
7956,7/13/2021,556,5,Completed
4642,6/10/2021,556,3,Completed
18778,5/12/2021,556,22,Completed
18860,4/23/2021,556,23,Completed
18036,4/9/2021,556,32,Completed
10918,4/3/2021,556,11,Completed
19845,3/24/2021,556,29,Completed
10571,3/20/2021,556,11,Completed
1132,3/18/2021,556,2,Completed
15785,3/2/2021,556,23,Completed
8633,2/10/2021,556,3,Completed
4269,1/18/2021,556,2,Completed
6928,1/4/2021,556,5,Completed
1326,12/31/2020,556,1,Completed
9717,12/21/2020,556,5,Completed
2558,12/11/2020,556,2,Completed
8521,12/10/2020,556,5,Completed
9668,12/1/2020,556,1,Completed
19139,11/24/2020,556,30,Completed
19573,11/20/2020,556,25,Completed
1469,11/14/2020,556,1,Completed
11868,8/31/2020,556,1,Completed
14895,8/30/2020,556,44,Completed
15886,8/27/2020,556,25,Completed
15782,8/7/2020,556,21,Completed
17192,8/7/2020,556,35,Completed
11430,8/6/2020,556,20,Completed
14563,7/26/2020,556,22,Completed
8442,5/24/2020,556,5,Completed
8360,5/2/2020,556,4,Completed
19967,1/17/2020,556,28,Completed
8704,1/9/2020,556,4,Completed
16168,10/29/2023,557,29,Completed
7091,10/8/2023,557,2,Completed
17798,9/11/2023,557,32,Completed
15640,9/8/2023,557,30,Completed
18374,8/29/2023,557,28,Completed
20126,8/23/2023,557,20,Completed
19766,8/6/2023,557,20,Completed
16123,7/20/2023,557,26,Completed
15342,7/11/2023,557,20,Completed
17805,6/20/2023,557,31,Completed
8411,6/11/2023,557,2,Completed
15476,6/4/2023,557,23,Completed
8371,5/11/2023,557,3,Completed
15574,4/8/2023,557,21,Completed
5355,2/11/2023,557,5,Completed
13907,1/22/2023,557,18,Completed
1527,12/30/2022,557,5,Completed
13337,12/30/2022,557,9,Completed
18113,11/20/2022,557,26,Completed
5373,11/18/2022,557,5,Completed
853,11/8/2022,557,4,Completed
14997,10/9/2022,557,29,Completed
16997,9/14/2022,557,22,Completed
13034,9/10/2022,557,12,Completed
10643,9/9/2022,557,2,Completed
15558,9/7/2022,557,33,Completed
10939,9/1/2022,557,9,Completed
14316,8/14/2022,557,3,Completed
5612,7/4/2022,557,4,Completed
16745,7/2/2022,557,21,Completed
10960,6/28/2022,557,2,Completed
18068,6/1/2022,557,34,Completed
11508,5/24/2022,557,2,Completed
